02,28,51,53,77
01,21,46,56,79
16,37,03,32,50
08,22,48,59,76
18,54,35,50,37
78,03,33,77,44
29,42,11,72,63
51,12,33,60,80
11,49,46,60,71
40,68,80,20,59
69,17,73,50,76
74,60,17,31,51
32,25,62,30,03
31,74,10,61,37
07,59,32,10,54
41,58,61,66,80
46,58,43,11,06
80,51,06,28,32
26,14,75,27,12
30,76,56,38,09
55,12,76,49,01
78,16,36,26,41
56,71,27,45,44
29,16,02,12,14
47,68,01,71,17
76,80,04,19,48
16,05,40,34,73
11,29,36,38,67
48,28,01,07,73
66,53,07,15,45
17,04,62,19,51
02,28,06,04,01
58,50,36,75,55
18,35,63,68,29
44,17,18,25,15
62,26,32,77,45
77,69,17,36,67
69,78,57,25,38
35,30,76,48,19
74,62,20,47,43
56,11,17,48,26
53,71,37,76,17
01,06,70,65,38
31,58,34,36,62
73,37,23,69,21
48,27,75,38,58
11,74,17,12,57
09,38,57,27,48
65,70,59,56,71
01,80,07,39,09
77,66,57,72,38
42,56,44,01,14
67,04,52,08,59
77,05,80,43,19
40,03,77,61,35
57,44,70,16,29
40,14,28,04,05
76,26,74,03,63
47,17,08,07,55
12,65,78,52,09
77,44,66,01,20
24,57,40,62,52
20,02,55,12,47
15,26,51,65,58
52,53,78,47,71
40,25,48,11,73
76,39,34,47,75
23,37,21,50,55
72,46,38,44,80
24,52,76,56,41
62,44,54,64,37
56,75,48,39,17
05,28,31,22,06
48,44,21,28,01
67,13,26,54,05
30,67,15,24,57
80,27,20,05,70
39,41,51,02,73
57,74,79,19,52
35,58,57,50,06
33,27,37,53,60
38,22,53,20,45
30,40,36,39,23
35,65,34,30,20
43,79,38,44,31
49,15,31,52,30
79,48,27,12,46
58,10,64,52,21
79,66,64,70,35
76,60,13,33,75
02,70,52,77,53
67,50,66,70,03
32,60,69,13,53
39,46,38,76,08
23,42,50,61,80
44,14,43,12,16
76,34,12,25,27
34,19,73,54,13
13,49,48,35,53
61,32,48,54,21
54,51,61,60,12
74,18,75,44,66
19,40,30,60,75
49,07,52,73,16
80,47,70,74,18
31,13,49,56,01
73,29,62,21,40
19,49,33,30,08
61,68,67,52,15
09,51,65,48,80
12,50,79,30,44
67,33,53,05,43
18,09,29,69,80
37,78,10,41,47
04,31,18,08,19
60,31,79,35,19
77,49,09,57,06
65,10,59,79,07
45,18,70,30,28
21,18,54,32,38
67,69,24,57,77
57,49,30,56,74
22,77,27,12,28
53,32,03,37,11
16,49,56,12,67
38,04,27,18,47
63,14,08,28,64
15,63,10,17,67
33,31,68,80,48
72,56,45,25,22
26,03,62,38,05
19,55,52,25,20
27,37,56,66,68
03,52,11,56,59
14,53,67,25,32
40,55,70,64,16
63,53,03,56,24
74,41,36,38,01
29,07,17,42,43
10,03,64,21,14
02,43,28,64,44
07,11,47,10,39
65,38,70,27,44
38,25,06,33,23
28,39,09,11,47
29,13,48,06,76
68,20,14,39,03
05,51,73,09,50
71,38,09,18,73
61,63,24,32,51
11,45,35,64,50
23,54,73,02,18
66,79,07,26,03
09,52,75,30,59
16,73,64,29,62
01,68,73,26,64
41,07,53,22,28
15,73,05,25,14
58,72,18,05,04
34,15,07,52,19
66,71,56,06,40
31,15,63,56,27
69,09,01,78,27
33,75,34,06,21
72,47,05,63,54
03,46,60,14,22
22,28,06,71,45
03,76,40,36,52
30,43,04,28,12
72,79,52,26,74
03,01,27,02,65
80,59,09,62,52
03,16,32,05,38
64,72,16,58,38
07,36,57,67,08
25,45,44,02,65
01,79,50,61,09
07,36,26,10,35
24,26,07,28,72
35,56,63,11,77
22,63,25,30,57
47,13,05,63,39
72,43,07,59,53
03,23,74,73,51
03,48,59,09,79
64,53,04,22,49
29,34,66,25,59
78,63,19,75,42
04,08,32,20,15
21,13,06,18,80
40,54,33,25,71
43,19,07,36,74
53,47,40,09,48
20,76,44,06,48
52,32,72,45,01
27,56,30,16,02
20,80,46,49,14
70,33,53,19,50
67,53,51,12,28
57,37,65,35,14
15,56,44,08,16
78,16,27,12,28
80,35,04,09,20
47,30,54,19,55
59,69,15,46,55
48,10,36,77,71
27,61,45,46,75
62,41,06,07,39
58,75,22,17,39
03,25,39,21,17
15,56,58,30,43
80,46,62,76,57
46,42,31,56,07
40,51,37,74,64
21,23,52,29,07
29,03,69,79,65
48,49,15,13,80
76,75,35,49,56
40,20,03,60,57
22,44,45,35,19
05,14,24,25,01
10,31,54,25,32
75,68,12,44,19
16,62,55,03,36
59,45,18,52,28
06,45,17,23,05
07,11,34,74,47
23,05,61,50,47
18,04,27,56,17
30,54,66,21,72
59,16,32,23,11
57,35,39,10,70
20,53,70,18,09
10,37,63,29,07
31,19,42,22,12
59,74,44,05,79
75,49,74,33,06
31,53,20,28,15
47,30,22,18,52
20,48,28,14,43
63,51,10,34,17
14,09,79,41,32
73,14,37,33,08
40,32,08,23,44
61,75,03,17,29
74,41,69,24,33
65,18,13,71,39
51,37,32,22,47
51,16,41,54,34
78,38,52,62,09
42,52,01,22,33
21,33,55,37,25
23,07,46,63,67
37,32,69,44,19
43,02,40,23,66
33,01,46,21,76
38,64,12,79,32
63,76,58,28,49
78,49,25,76,70
04,31,38,47,78
23,63,45,26,22
01,70,79,21,28
16,57,42,22,51
67,11,23,01,53
17,73,58,07,40
50,08,14,10,11
68,64,35,54,49
33,25,79,11,01
24,18,10,40,17
33,25,09,68,53
40,34,46,17,01
50,33,26,79,44
67,45,44,49,46
32,69,42,13,59
07,38,33,58,76
44,70,49,31,80
52,60,46,56,65
26,64,34,42,78
59,45,56,61,07
53,29,61,58,68
17,48,21,20,42
61,66,08,59,20
50,73,71,60,34
25,50,36,01,62
40,57,43,32,11
09,15,67,23,41
64,51,69,07,49
17,77,55,62,35
72,39,14,05,57
65,63,76,56,15
36,60,20,10,58
41,02,09,53,60
27,34,49,28,12
22,02,25,15,74
36,63,03,08,44
43,59,19,52,74
72,24,39,60,31
71,29,78,38,73
52,11,23,33,70
73,40,23,72,27
76,27,03,47,66
46,08,10,07,45
48,55,68,03,13
21,31,40,11,41
58,67,12,40,27
79,70,62,41,80
03,69,25,60,44
64,49,09,24,39
45,73,53,70,42
62,74,29,33,12
22,19,40,73,07
69,36,34,70,51
10,12,37,38,65
28,77,08,70,78
64,50,27,16,15
63,55,44,34,60
04,11,51,38,39
31,61,02,16,55
30,76,34,08,18
77,63,65,12,74
62,57,10,53,49
31,25,79,48,12
50,06,56,02,80
58,79,14,70,37
19,48,66,50,17
09,38,20,31,04
38,40,13,64,71
33,26,58,77,48
36,63,50,35,71
53,15,66,24,65
51,79,40,59,33
25,70,37,24,35
73,76,53,09,44
52,04,71,46,30
76,61,18,49,46
58,78,33,69,64
16,37,71,06,52
01,73,17,13,25
56,39,13,33,26
44,41,47,63,69
66,02,22,14,35
69,24,37,16,41
44,51,61,63,17
29,24,43,13,38
63,43,69,65,28
66,19,31,28,53
19,02,01,10,60
51,25,75,08,58
25,59,02,42,36
79,80,57,21,65
09,54,19,40,73
23,57,78,55,03
60,15,42,27,63
36,54,51,67,37
27,33,56,57,73
52,80,01,53,57
12,62,05,08,11
53,05,26,51,39
70,31,39,28,34
60,14,54,32,13
41,18,67,62,12
38,39,23,07,12
71,75,13,48,73
23,49,38,32,74
08,71,54,43,49
16,49,23,40,13
37,70,32,46,22
68,43,01,07,14
47,32,78,05,34
49,70,72,09,24
14,65,71,05,73
77,12,20,69,64
45,08,63,47,42
43,59,02,60,56
18,79,78,31,14
46,45,51,04,02
61,03,43,19,34
71,25,61,54,38
08,11,48,61,25
03,09,69,53,42
62,28,10,07,78
76,73,32,16,59
65,07,08,13,49
57,59,77,29,79
43,14,17,44,57
64,68,22,44,43
79,18,33,56,02
01,74,80,04,59
36,58,04,75,11
79,10,40,55,22
62,15,72,65,52
43,80,11,70,77
67,04,19,79,58
24,37,54,49,57
39,40,35,71,42
45,38,16,71,32
64,27,67,45,43
34,18,40,55,37
63,56,08,37,58
38,41,19,78,53
18,37,06,57,34
34,54,19,61,63
26,29,22,47,60
38,50,61,11,80
39,15,67,73,30
44,72,66,29,05
60,17,14,69,64
04,63,21,56,67
32,61,09,64,75
22,43,08,25,46
12,52,18,75,63
26,70,18,47,25
09,38,04,33,28
31,28,69,17,30
59,55,19,74,15
49,15,61,46,64
01,60,23,31,41
60,28,34,08,65
76,71,26,64,69
31,52,76,63,13
07,18,13,24,08
24,21,73,38,79
68,22,72,18,61
54,42,61,11,02
29,61,14,60,62
63,65,35,18,48
33,65,71,39,66
14,11,24,20,70
24,30,41,58,31
50,02,17,70,61
54,07,53,40,77
49,14,73,10,48
66,77,30,60,07
75,55,56,28,41
56,72,80,26,16
13,15,77,25,42
31,44,25,03,64
80,31,25,66,53
07,06,52,78,31
69,38,50,66,06
34,14,04,07,73
31,09,01,14,70
61,46,37,19,14
58,54,79,02,76
39,38,48,15,79
34,55,18,11,39
12,27,69,52,57
12,80,29,67,44
13,44,66,28,45
45,66,79,33,25
28,03,25,70,51
52,29,32,42,59
38,46,26,74,08
71,22,13,41,42
36,68,61,39,42
16,61,05,24,65
38,31,37,67,49
61,77,65,80,31
21,12,77,13,53
02,59,53,51,42
43,11,73,18,72
07,71,74,65,23
09,19,28,46,76
34,32,48,65,18
02,62,60,11,42
35,42,19,65,54
43,11,32,58,61
31,76,07,78,11
53,62,07,74,48
09,18,75,30,54
34,49,25,30,66
80,38,32,43,11
73,25,55,26,53
76,09,74,10,67
41,46,34,68,39
25,43,35,48,01
75,77,07,68,72
27,58,41,59,35
69,10,45,27,71
25,37,27,16,01
29,28,06,50,39
70,46,05,47,13
75,59,69,43,77
16,77,41,67,11
41,18,30,69,07
06,70,43,65,23
77,21,80,76,39
69,62,46,70,50
55,56,02,12,35
23,59,12,43,32
08,75,59,72,50
40,15,71,72,20
47,78,56,77,23
63,16,08,70,28
62,56,41,34,38
30,78,71,47,41
60,15,57,33,40
71,80,07,44,26
43,29,26,34,79
39,55,15,41,01
67,75,54,05,57
14,80,67,36,42
13,04,63,30,49
38,66,56,64,03
75,38,06,41,80
74,77,07,66,11
62,75,11,16,20
49,06,75,01,09
47,59,23,46,08
04,14,45,41,10
12,14,26,68,66
19,79,15,18,70
07,34,60,61,66
19,62,39,30,04
41,61,25,09,40
42,66,58,04,20
55,34,24,09,52
68,75,59,72,30
15,69,17,44,52
56,32,73,49,19
54,58,46,59,70
24,48,77,57,10
39,16,38,44,71
52,06,39,31,46
70,55,29,09,35
54,39,51,38,31
13,69,11,24,64
35,19,49,27,78
38,41,32,11,14
03,09,54,56,61
13,39,02,05,55
76,02,74,38,77
28,46,44,54,19
03,13,45,37,05
37,44,59,24,40
35,27,40,05,28
31,79,18,22,45
47,76,15,31,36
03,21,41,67,07
18,46,47,04,13
20,14,75,34,73
79,13,07,66,05
10,50,38,36,13
58,49,34,16,59
62,51,77,26,14
56,70,30,72,39
08,59,39,77,78
28,26,55,17,36
52,49,74,56,41
41,24,60,51,73
78,34,33,14,55
08,22,52,28,58
42,51,57,64,49
49,61,55,42,69
19,33,39,20,22
29,50,74,24,32
50,09,73,23,01
08,16,79,37,64
31,19,55,45,07
18,25,57,04,74
04,70,23,45,14
11,25,50,67,07
67,76,11,32,55
61,07,19,27,13
68,52,46,50,12
55,47,10,06,28
78,65,33,36,49
72,13,77,08,40
36,13,05,69,14
75,09,04,64,74
62,01,20,24,12
02,52,39,16,36
56,49,79,36,18
30,78,15,61,02
73,79,50,40,46
15,54,48,70,38
28,03,22,35,45
28,69,05,55,52
61,47,32,41,77
20,31,79,61,76
59,73,45,78,02
06,70,79,51,27
21,46,69,02,44
14,29,63,65,41
40,46,51,78,36
59,50,79,32,77
07,77,61,53,34
61,01,15,48,33
46,40,72,73,59
50,41,59,68,45
26,35,73,71,80
45,42,64,20,49
50,63,67,29,40
39,10,55,49,23
06,79,28,19,44
79,37,16,23,24
34,71,41,21,75
45,20,52,74,57
16,11,22,14,03
43,21,05,58,74
36,37,19,17,14
18,02,05,45,70
66,56,33,67,51
44,73,75,76,22
48,15,25,49,23
20,72,40,38,32
36,61,48,62,79
07,47,61,54,11
80,25,50,16,49
31,51,56,69,13
74,25,47,22,51
28,71,55,80,45
53,38,57,36,28
39,71,59,10,43
30,34,08,44,37
64,19,53,49,09
17,51,37,55,61
53,43,11,06,41
50,03,65,70,31
75,32,17,78,53
35,56,17,38,28
06,52,42,19,34
61,22,42,64,72
16,44,58,64,02
18,27,46,71,61
54,27,69,53,36
12,39,04,24,69
55,59,41,04,48
46,51,57,27,67
74,56,16,18,31
61,16,32,24,33
31,37,26,49,01
34,47,04,03,65
70,44,36,19,60
64,30,03,17,52
27,46,59,54,06
12,19,72,56,76
02,69,61,03,22
14,64,03,73,12
05,54,64,52,01
54,17,20,78,05
58,40,66,48,16
36,35,02,53,59
80,25,32,68,27
01,06,31,49,21
03,19,13,43,09
36,15,03,47,43
49,46,12,44,03
14,69,34,23,54
63,39,47,54,03
56,39,30,76,16
52,26,79,28,58
67,51,49,17,32
59,38,42,02,44
11,73,59,25,36
41,70,52,17,20
35,13,10,74,12
75,18,55,43,08
77,21,22,13,65
68,03,58,15,37
41,56,78,17,18
17,26,24,69,18
38,64,32,31,42
64,56,80,01,16
53,35,68,58,03
24,26,40,55,42
20,45,69,80,59
11,22,72,39,10
52,06,25,27,37
32,80,04,02,53
76,46,14,51,39
34,49,38,70,19
70,35,20,13,18
50,21,16,32,06
21,45,10,75,06
64,48,50,38,30
02,07,29,30,06
18,50,51,34,40
47,49,04,69,24
80,29,39,56,22
47,14,02,17,29
41,56,30,10,69
43,20,24,13,42
09,72,41,70,16
71,05,50,29,36
73,64,68,05,31
19,49,73,40,79
51,25,63,14,28
11,48,22,07,63
53,25,10,67,61
70,47,45,31,22
28,12,80,78,73
25,70,10,31,12
67,25,02,07,30
23,40,55,32,46
56,65,72,29,68
69,77,10,32,44
29,80,37,26,75
22,53,36,59,54
02,44,49,42,63
54,12,04,26,62
71,36,35,40,25
56,73,10,52,66
29,19,30,73,16
41,12,09,46,34
13,09,48,69,14
08,39,68,51,57
16,43,17,63,11
53,26,40,42,76
28,34,41,53,33
55,39,70,51,46
53,59,05,18,28
10,43,35,62,18
04,08,27,46,06
66,73,80,44,37
78,42,35,11,80
57,13,37,47,40
73,47,43,28,53
59,29,56,03,26
13,48,73,78,50
23,33,07,53,77
23,42,57,58,78
57,76,04,03,10
48,61,40,66,54
29,33,36,64,73
73,48,41,06,34
11,55,64,24,22
45,07,48,68,05
05,48,33,68,34
02,04,40,64,78
28,24,21,23,72
49,26,33,41,46
31,56,72,49,09
26,10,74,22,70
49,74,38,05,64
15,04,06,32,29
46,01,60,07,31
22,55,44,19,73
55,30,78,28,36
23,78,15,45,43
42,55,63,12,64
31,24,28,12,70
03,19,36,46,64
21,18,09,52,32
45,63,38,09,26
02,18,46,61,74
13,42,31,10,01
50,57,27,09,30
18,39,54,28,74
78,65,41,80,74
20,22,39,50,29
32,33,74,43,20
35,29,41,59,01
37,48,38,78,36
16,30,25,62,73
08,49,18,79,11
15,45,13,21,53
08,11,35,29,55
80,40,44,31,51
45,39,35,31,07
65,25,15,70,51
14,02,16,34,54
12,59,16,40,08
73,52,04,42,56
70,04,19,29,33
23,03,10,51,32
70,36,42,10,62
74,44,73,65,46
27,48,76,55,33
42,76,40,26,74
45,52,77,39,09
18,75,56,42,21
65,67,62,26,33
73,48,45,77,33
79,05,41,74,56
46,22,18,32,72
08,10,04,34,70
66,27,58,19,03
17,08,46,53,74
45,72,18,23,56
42,63,77,35,45
68,28,22,38,46
02,66,56,27,33
32,76,18,72,41
58,05,12,47,16
39,78,19,10,33
11,40,07,51,18
31,45,61,18,71
38,58,34,61,31
62,36,78,77,49
64,39,56,73,22
05,78,44,69,42
61,16,70,66,07
70,61,44,24,27
16,64,45,78,13
34,66,60,54,51
52,44,20,23,69
60,23,67,24,69
30,33,04,47,39
57,30,54,23,67
47,08,26,25,78
79,60,29,77,61
54,12,42,21,56
53,21,66,18,03
24,50,57,44,38
10,28,78,07,62
36,18,34,41,69
24,56,41,10,61
76,39,78,62,08
17,44,19,06,10
30,11,26,80,61
33,12,25,70,26
79,54,72,52,12
40,71,41,72,52
24,54,64,60,07
39,28,66,17,14
58,01,15,31,74
43,15,44,20,14
15,09,79,10,54
78,28,07,04,29
60,33,47,01,64
40,18,70,13,52
79,73,71,58,45
42,23,40,47,20
08,31,61,32,10
35,29,75,38,43
60,80,01,56,68
15,78,71,52,66
03,19,22,16,38
43,21,60,42,07
03,08,66,36,06
42,79,52,21,66
60,21,02,34,47
40,38,18,72,68
26,21,54,42,50
18,15,55,05,78
14,72,74,04,73
17,04,39,21,76
19,44,40,73,71
27,06,46,40,71
80,70,79,18,03
70,07,73,74,09
04,59,46,54,15
61,47,64,22,07
38,12,62,61,14
51,05,66,21,43
09,28,80,13,48
24,40,26,56,32
65,30,16,58,42
13,61,60,10,42
38,31,76,73,62
34,75,39,42,09
62,30,49,05,07
37,30,17,44,77
03,37,33,40,09
11,71,61,43,25
14,69,67,08,53
24,75,73,43,36
11,51,29,49,31
19,52,65,78,40
32,14,75,72,52
41,77,07,24,52
47,40,07,01,42
32,71,65,22,19
48,38,44,77,43
72,12,07,58,19
54,29,21,10,78
09,34,60,55,19
59,75,37,39,44
66,15,03,52,76
79,33,46,58,26
42,16,66,61,51
13,18,79,78,10
35,38,25,40,06
35,25,18,14,66
45,77,73,68,53
55,31,28,40,52
35,30,50,67,40
02,51,49,80,68
50,49,16,44,53
70,38,66,58,49
72,35,45,04,31
05,52,44,33,39
27,53,05,72,69
53,31,52,54,32
49,21,53,19,76
36,06,47,16,33
65,62,64,60,68
46,19,26,30,43
37,71,12,24,28
24,08,34,13,26
59,65,60,39,29
44,04,63,76,10
70,53,59,04,20
75,44,63,22,18
47,26,14,29,16
41,05,29,19,04
35,51,34,08,79
05,04,68,10,77
35,71,77,52,51
56,34,01,80,08
03,77,44,65,35
30,16,69,55,31
76,31,04,57,68
11,29,07,05,41
15,64,30,43,63
57,28,33,64,16
38,46,14,50,16
32,04,13,51,33
25,62,45,04,78
25,23,36,22,39
19,70,08,80,39
71,02,17,20,54
11,64,38,21,28
18,63,50,17,49
21,26,39,66,76
57,48,37,30,76
39,13,38,19,49
25,04,46,63,36
68,39,34,19,01
13,05,68,14,64
26,41,15,31,56
43,62,80,60,42
19,49,38,74,47
75,14,24,33,03
30,18,13,29,44
15,09,40,74,33
18,24,70,39,06
48,24,29,13,11
76,27,39,50,74
69,67,65,70,46
52,15,29,21,40
45,77,09,44,04
72,19,60,34,58
49,43,41,58,56
63,44,12,34,35
04,01,74,65,23
61,68,76,71,37
53,78,61,52,66
17,53,58,63,46
26,56,15,60,32
78,75,77,36,05
08,09,57,42,55
56,22,24,78,02
06,36,49,54,07
58,33,29,51,56
66,60,24,12,77
73,50,52,33,79
34,16,65,54,38
75,63,64,53,55
15,10,07,77,26
05,49,09,69,39
04,05,27,72,64
07,18,08,35,25
40,29,45,34,47
16,09,48,36,67
15,71,74,72,47
28,36,05,39,80
35,15,20,31,69
34,65,74,52,38
31,12,36,47,22
49,27,14,39,41
38,76,10,68,47
38,65,51,05,33
39,51,71,42,70
68,05,66,39,29
05,78,39,10,66
24,18,37,32,39
37,69,61,09,33
39,66,65,34,18
47,28,16,68,43
31,55,19,75,52
48,47,03,34,71
73,25,27,22,20
44,77,24,67,58
57,07,18,61,44
73,47,70,04,14
80,74,59,21,25
56,71,45,52,22
46,40,30,27,38
19,44,21,71,25
46,70,14,75,23
63,49,22,12,50
79,32,69,13,76
67,05,26,01,41
58,79,21,19,36
19,15,45,75,09
26,41,22,27,79
67,66,27,12,48
15,33,13,48,41
35,21,61,80,69
66,34,18,30,21
79,32,80,73,47
22,66,54,35,61
28,58,32,11,13
37,30,70,45,18
64,30,72,04,52
35,49,45,76,03
64,53,28,69,18
48,12,36,08,43
52,79,40,11,09
45,04,16,42,58
14,22,53,04,40
30,04,13,32,55
41,05,42,54,72
16,15,68,59,78
16,72,78,44,24
26,50,60,74,12
53,58,09,05,51
12,77,73,39,46
20,63,43,54,72
31,73,54,53,62
35,06,56,37,42
11,12,53,32,59
59,80,06,76,61
71,37,77,56,23
59,70,69,38,71
13,67,17,12,19
63,47,57,02,38
74,52,20,05,64
54,78,19,14,21
66,78,67,21,47
62,60,77,32,64
26,06,27,68,70
35,63,78,45,42
60,07,15,06,67
54,55,39,61,19
50,66,76,46,33
78,50,55,39,76
45,28,24,05,31
22,07,09,64,53
80,62,56,59,48
60,59,22,29,33
48,62,39,43,11
69,33,18,49,44
80,78,73,69,42
48,52,39,06,57
68,72,74,40,11
19,17,64,42,43
39,76,28,21,67
76,71,48,09,57
51,67,74,02,17
52,64,78,57,02
04,14,34,70,31
16,73,04,24,72
21,58,13,30,38
51,67,77,60,43
43,16,26,08,27
74,45,52,80,41
